6.936615	84.993905	-3.043133	0.031924	-0.005054	-0.579805
6.949659	84.994458	-3.030039	0.032410	-0.005108	-0.583306
6.962340	84.994847	-3.017308	0.032897	-0.005162	-0.586818
6.974660	84.995072	-3.004941	0.033385	-0.005216	-0.590342
6.986615	84.995133	-2.992939	0.033874	-0.005270	-0.593877
6.998878	84.995457	-2.980628	0.034367	-0.005324	-0.597422
7.012126	84.996473	-2.967329	0.034864	-0.005379	-0.600979
7.026364	84.998181	-2.953036	0.035368	-0.005435	-0.604546
7.041599	85.000579	-2.937742	0.035876	-0.005491	-0.608124
7.057839	85.003669	-2.921439	0.036390	-0.005548	-0.611712
7.074071	85.006758	-2.905145	0.036906	-0.005606	-0.615312
7.089271	85.009155	-2.889886	0.037420	-0.005662	-0.618922
7.103432	85.010860	-2.875670	0.037932	-0.005718	-0.622544
7.116547	85.011874	-2.862505	0.038442	-0.005774	-0.626177
7.128610	85.012195	-2.850395	0.038951	-0.005829	-0.629821
7.140304	85.012295	-2.838656	0.039460	-0.005883	-0.633476
7.152317	85.012641	-2.826596	0.039972	-0.005938	-0.637143
7.164652	85.013234	-2.814214	0.040487	-0.005994	-0.640821
7.177309	85.014074	-2.801508	0.041006	-0.006049	-0.644509
7.190291	85.015160	-2.788476	0.041528	-0.006105	-0.648209
7.202889	85.016025	-2.775829	0.042050	-0.006161	-0.651920
7.214391	85.016198	-2.764283	0.042570	-0.006216	-0.655642
7.224791	85.015682	-2.753843	0.043089	-0.006271	-0.659375
7.234086	85.014475	-2.744512	0.043606	-0.006325	-0.663119
7.242272	85.012578	-2.736294	0.044121	-0.006378	-0.666875
7.250401	85.010681	-2.728133	0.044638	-0.006432	-0.670642
7.259528	85.009474	-2.718971	0.045160	-0.006486	-0.674419
7.269656	85.008956	-2.708804	0.045688	-0.006541	-0.678207
7.280789	85.009128	-2.697628	0.046221	-0.006597	-0.682005
7.292930	85.009989	-2.685440	0.046759	-0.006653	-0.685814
7.305052	85.010850	-2.673271	0.047299	-0.006709	-0.689633
7.316119	85.011020	-2.662161	0.047838	-0.006765	-0.693464
7.326126	85.010501	-2.652116	0.048374	-0.006821	-0.697306
7.335069	85.009291	-2.643138	0.048909	-0.006875	-0.701160
7.342946	85.007392	-2.635230	0.049442	-0.006929	-0.705024
7.350779	85.005492	-2.627367	0.049977	-0.006984	-0.708900
7.359591	85.004282	-2.618520	0.050517	-0.007039	-0.712785
7.369388	85.003760	-2.608686	0.051063	-0.007094	-0.716682
7.380170	85.003927	-2.597861	0.051614	-0.007150	-0.720589
7.391945	85.004783	-2.586041	0.052170	-0.007207	-0.724506
7.403668	85.005638	-2.574273	0.052729	-0.007264	-0.728435
7.414291	85.005805	-2.563608	0.053285	-0.007321	-0.732374
7.423810	85.005283	-2.554052	0.053839	-0.007377	-0.736325
7.432222	85.004072	-2.545608	0.054392	-0.007432	-0.740287
7.439523	85.002173	-2.538278	0.054943	-0.007487	-0.744260
7.446776	85.000274	-2.530997	0.055496	-0.007542	-0.748244
7.455042	84.999063	-2.522698	0.056054	-0.007597	-0.752238
7.464325	84.998539	-2.513379	0.056618	-0.007653	-0.756243
7.474628	84.998703	-2.503036	0.057187	-0.007710	-0.760259
7.485956	84.999554	-2.491664	0.057761	-0.007768	-0.764285
7.497264	85.000405	-2.480313	0.058337	-0.007825	-0.768322
7.507501	85.000567	-2.470035	0.058912	-0.007882	-0.772370
7.516664	85.000041	-2.460836	0.059484	-0.007939	-0.776429
7.524750	84.998827	-2.452720	0.060055	-0.007995	-0.780499
7.531755	84.996925	-2.445687	0.060624	-0.008050	-0.784581
7.538719	84.995022	-2.438695	0.061195	-0.008105	-0.788673
7.546686	84.993807	-2.430697	0.061771	-0.008162	-0.792776
7.555658	84.993278	-2.421690	0.062352	-0.008218	-0.796889
7.565638	84.993437	-2.411671	0.062939	-0.008276	-0.801013
7.576630	84.994282	-2.400637	0.063531	-0.008334	-0.805147
7.587574	84.995127	-2.389650	0.064125	-0.008392	-0.809292
7.597406	84.995284	-2.379780	0.064718	-0.008450	-0.813448
7.606120	84.994755	-2.371032	0.065308	-0.008507	-0.817616
7.613713	84.993539	-2.363409	0.065897	-0.008563	-0.821794
7.620184	84.991636	-2.356912	0.066484	-0.008619	-0.825984
7.626610	84.989733	-2.350461	0.067073	-0.008675	-0.830184
7.634071	84.988516	-2.342971	0.067667	-0.008732	-0.834395
7.642567	84.987985	-2.334441	0.068266	-0.008789	-0.838616
7.652104	84.988139	-2.324868	0.068871	-0.008847	-0.842848
7.662683	84.988978	-2.314247	0.069481	-0.008906	-0.847090
7.673389	84.989911	-2.303500	0.070094	-0.008965	-0.851343
7.683297	84.990346	-2.293552	0.070705	-0.009023	-0.855608
7.692406	84.990282	-2.284408	0.071316	-0.009081	-0.859883
7.700713	84.989719	-2.276069	0.071926	-0.009139	-0.864170
7.708215	84.988658	-2.268537	0.072536	-0.009196	-0.868467
7.715827	84.987691	-2.260895	0.073147	-0.009253	-0.872776
7.724465	84.987409	-2.252223	0.073764	-0.009311	-0.877095
7.734133	84.987812	-2.242518	0.074386	-0.009370	-0.881425
7.744835	84.988899	-2.231774	0.075014	-0.009430	-0.885764
7.756575	84.990671	-2.219988	0.075647	-0.009490	-0.890115
7.768272	84.992443	-2.208245	0.076282	-0.009550	-0.894476
7.778837	84.993530	-2.197639	0.076915	-0.009609	-0.898848
7.788265	84.993931	-2.188175	0.077546	-0.009668	-0.903232
7.796552	84.993648	-2.179856	0.078176	-0.009727	-0.907626
7.803694	84.992679	-2.172685	0.078804	-0.009785	-0.912031
7.810792	84.991710	-2.165559	0.079433	-0.009842	-0.916448
7.818949	84.991425	-2.157370	0.080068	-0.009901	-0.920874
7.828169	84.991824	-2.148115	0.080708	-0.009960	-0.925311
7.838454	84.992906	-2.137789	0.081354	-0.010020	-0.929759
7.849810	84.994671	-2.126389	0.082005	-0.010081	-0.934217
7.861151	84.996436	-2.115004	0.082657	-0.010141	-0.938686
7.871385	84.997515	-2.104731	0.083308	-0.010201	-0.943165
7.880507	84.997911	-2.095573	0.083958	-0.010261	-0.947656
7.888512	84.997622	-2.087536	0.084605	-0.010320	-0.952158
7.895400	84.996649	-2.080622	0.085250	-0.010378	-0.956671
7.902251	84.995675	-2.073744	0.085898	-0.010436	-0.961194
7.910152	84.995385	-2.065812	0.086551	-0.010495	-0.965728
7.919106	84.995776	-2.056823	0.087209	-0.010555	-0.970273
7.929117	84.996851	-2.046773	0.087872	-0.010615	-0.974828
7.940189	84.998607	-2.035658	0.088541	-0.010676	-0.979393
7.951220	85.000363	-2.024584	0.089211	-0.010738	-0.983969
7.961101	85.001436	-2.014665	0.089880	-0.010798	-0.988556
7.969827	85.001826	-2.005904	0.090547	-0.010858	-0.993154
